barcode_id,sampleid,roost_site,latitude_s,longitude_e,researchers_present,sampling_session,processing_date,processing_time_start,processing_time_end,bat_species,recap,bat_sex,bat_age_class,young_of_year,pupmom_pair,pup_or_mom,sampleid_pupmom_pair,bat_weight_g,bat_forearm_mm,bat_flies,meglastreblidae,fleas,mites,ticks,t_star,mass_forearm_residual
M146,MIZ331,Maromizaha_Rmad,-18.9623,48.4525,"AA, Tiana, MA, Vero",58,1/10/19,NA,NA,Rousettus madagascariensis,no,female,L,no,yes,mom,MIZ337,60,69.3,9,1,0,1,0,NA,5.63023618
M147,MIZ332,Maromizaha_Rmad,-18.9623,48.4525,"AA, Tiana, MA, Vero",58,1/10/19,NA,NA,Rousettus madagascariensis,no,male,A,no,NA,NA,NA,70,72,11,3,0,0,0,NA,4.284919345
M148,MIZ333,Maromizaha_Rmad,-18.9623,48.4525,"AA, Tiana, MA, Vero",58,1/10/19,NA,NA,Rousettus madagascariensis,no,male,A,no,NA,NA,NA,65,73,9,0,0,2,0,NA,-2.376784242
M149,MIZ334,Maromizaha_Rmad,-18.9623,48.4525,"AA, Tiana, MA, Vero",58,1/10/19,NA,NA,Rousettus madagascariensis,no,female,L,no,yes,mom,MIZ335,51,68.7,7,1,0,4,0,NA,-2.653917375
,MIZ343,Maromizaha_Rmad,-18.9623,48.4525,"CB, AG, KR, AA, FR, Vero",59,1/31/19,NA,NA,Rousettus madagascariensis,no,female,J,yes,yes,pup,MIZ338,20,52.5,8,2,0,11,0,NA,NA
,MIZ344,Maromizaha_Rmad,-18.9623,48.4525,"CB, AG, KR, AA, FR, Vero",59,1/31/19,NA,NA,Rousettus madagascariensis,no,female,J,yes,yes,pup,MIZ340,20,51.44,2,0,1,11,0,NA,NA
,MIZ345,Maromizaha_Rmad,-18.9623,48.4525,"CB, AG, KR, AA, FR, Vero",59,1/31/19,NA,NA,Rousettus madagascariensis,no,female,J,yes,yes,pup,MIZ342,20,51.11,3,1,0,2,0,NA,NA
2041,MIZ340,Maromizaha_Rmad,-18.9623,48.4525,"CB, AG, KR, AA, FR, Vero",59,1/31/19,NA,NA,Rousettus madagascariensis,no,female,L,no,yes,mom,MIZ344,50,66.58,14,1,1,3,0,NA,-1.150872044
2050,MIZ339,Maromizaha_Rmad,-18.9623,48.4525,"CB, AG, KR, AA, FR, Vero",59,1/31/19,NA,NA,Rousettus madagascariensis,no,female,L,no,no,NA,NA,55,69.43,15,1,7,17,0,NA,0.474706484
2059,MIZ342,Maromizaha_Rmad,-18.9623,48.4525,"CB, AG, KR, AA, FR, Vero",59,1/31/19,NA,NA,Rousettus madagascariensis,no,female,L,no,yes,mom,MIZ345,60,69.53,13,0,0,6,0,NA,5.354964329
2080,MIZ338,Maromizaha_Rmad,-18.9623,48.4525,"CB, AG, KR, AA, FR, Vero",59,1/31/19,NA,NA,Rousettus madagascariensis,no,female,L,no,yes,mom,MIZ343,70,68.71,20,0,1,11,1,NA,16.33417861
2084,MIZ341,Maromizaha_Rmad,-18.9623,48.4525,"CB, AG, KR, AA, FR, Vero",59,1/31/19,NA,NA,Rousettus madagascariensis,no,male,A,no,no,NA,NA,83,75.46,9,2,1,3,0,NA,11.45657275
,MIZ364,Maromizaha_Rmad,-18.9623,48.4525,"CB, AG, KR, AA, FR, Vero",59,2/1/19,NA,NA,Rousettus madagascariensis,no,male,J,yes,yes,pup,MIZ351,20,53.32,9,1,0,2,0,NA,NA
,MIZ371,Maromizaha_Rmad,-18.9623,48.4525,"CB, AG, KR, AA, FR, Vero",59,2/1/19,NA,NA,Rousettus madagascariensis,no,male,J,yes,yes,pup,MIZ369,20,56.4,6,0,0,0,0,NA,NA
,MIZ370,Maromizaha_Rmad,-18.9623,48.4525,"CB, AG, KR, AA, FR, Vero",59,2/1/19,NA,NA,Rousettus madagascariensis,no,male,J,yes,yes,pup,MIz362,10,43.3,3,0,1,3,0,NA,NA
,MIZ365,Maromizaha_Rmad,-18.9623,48.4525,"CB, AG, KR, AA, FR, Vero",59,2/1/19,NA,NA,Rousettus madagascariensis,no,female,J,yes,yes,pup,MIZ348,20,51.09,3,1,2,4,0,NA,NA
1703,MIZ355,Maromizaha_Rmad,-18.9623,48.4525,"CB, AG, KR, AA, FR, Vero",59,2/1/19,NA,NA,Rousettus madagascariensis,no,female,NL,no,no,NA,NA,60,70.25,6,0,0,5,0,NA,4.490158786
1704,MIZ366,Maromizaha_Rmad,-18.9623,48.4525,"CB, AG, KR, AA, FR, Vero",59,2/1/19,NA,NA,Rousettus madagascariensis,no,female,NL,no,no,NA,NA,60,74.2,18,0,0,6,3,NA,-0.336551253
1708,MIZ353,Maromizaha_Rmad,-18.9623,48.4525,"CB, AG, KR, AA, FR, Vero",59,2/1/19,NA,NA,Rousettus madagascariensis,no,male,A,no,no,NA,NA,60,71.79,19,NA,1,3,0,NA,-5.368484386
1710,MIZ362,Maromizaha_Rmad,-18.9623,48.4525,"CB, AG, KR, AA, FR, Vero",59,2/1/19,NA,NA,Rousettus madagascariensis,no,female,L,no,yes,mom,MIZ370,55,71.13,11,0,2,24,0,NA,-1.573149853
1717,MIZ350,Maromizaha_Rmad,-18.9623,48.4525,"CB, AG, KR, AA, FR, Vero",59,2/1/19,NA,NA,Rousettus madagascariensis,no,female,L,no,no,NA,NA,55,70.31,2,0,0,1,0,NA,-0.582118935
1720,MIZ360,Maromizaha_Rmad,-18.9623,48.4525,"CB, AG, KR, AA, FR, Vero",59,2/1/19,NA,NA,Rousettus madagascariensis,no,male,A,no,no,NA,NA,55,66.87,3,0,2,0,0,NA,-2.484079815
1725,MIZ369,Maromizaha_Rmad,-18.9623,48.4525,"CB, AG, KR, AA, FR, Vero",59,2/1/19,NA,NA,Rousettus madagascariensis,no,female,L,no,yes,mom,MIZ371,60,71,24,0,0,1,1,NA,3.58436631
1732,MIZ356,Maromizaha_Rmad,-18.9623,48.4525,"CB, AG, KR, AA, FR, Vero",59,2/1/19,NA,NA,Rousettus madagascariensis,no,male,A,no,no,NA,NA,70,69.3,15,2,0,7,0,NA,8.678472098
1736,MIZ359,Maromizaha_Rmad,-18.9623,48.4525,"CB, AG, KR, AA, FR, Vero",59,2/1/19,NA,NA,Rousettus madagascariensis,yes,female,L,no,no,NA,NA,65,72.82,13,0,3,5,0,NA,6.365449054
1746,MIZ348,Maromizaha_Rmad,-18.9623,48.4525,"CB, AG, KR, AA, FR, Vero",59,2/1/19,NA,NA,Rousettus madagascariensis,no,female,L,no,yes,mom,MIZ365,50,72.43,18,1,0,2,0,NA,-8.156593364
1753,MIZ346,Maromizaha_Rmad,-18.9623,48.4525,"CB, AG, KR, AA, FR, Vero",59,2/1/19,NA,NA,Rousettus madagascariensis,no,male,A,no,no,NA,NA,75,73.87,20,2,0,2,0,NA,6.162441325
1758,MIZ357,Maromizaha_Rmad,-18.9623,48.4525,"CB, AG, KR, AA, FR, Vero",59,2/1/19,NA,NA,Rousettus madagascariensis,no,male,A,no,no,NA,NA,75,74.24,3,0,0,3,0,NA,5.536944478
1764,MIZ347,Maromizaha_Rmad,-18.9623,48.4525,"CB, AG, KR, AA, FR, Vero",59,2/1/19,NA,NA,Rousettus madagascariensis,no,male,A,no,no,NA,NA,70,69.73,22,0,0,1,1,NA,7.987876029
1767,MIZ363,Maromizaha_Rmad,-18.9623,48.4525,"CB, AG, KR, AA, FR, Vero",59,2/1/19,NA,NA,Rousettus madagascariensis,no,female,L,no,no,NA,NA,55,69.7,27,0,2,7,0,NA,0.151195449
1771,MIZ367,Maromizaha_Rmad,-18.9623,48.4525,"CB, AG, KR, AA, FR, Vero",59,2/1/19,NA,NA,Rousettus madagascariensis,no,female,NL,no,no,NA,NA,65,73.01,30,1,0,0,0,NA,6.132110963
1775,MIZ361,Maromizaha_Rmad,-18.9623,48.4525,"CB, AG, KR, AA, FR, Vero",59,2/1/19,NA,NA,Rousettus madagascariensis,no,male,A,no,no,NA,NA,70,69.2,16,0,0,7,0,NA,8.838579502
1778,MIZ352,Maromizaha_Rmad,-18.9623,48.4525,"CB, AG, KR, AA, FR, Vero",59,2/1/19,NA,NA,Rousettus madagascariensis,no,male,A,no,no,NA,NA,78,73.88,8,0,0,9,0,NA,9.145569311
1780,MIZ351,Maromizaha_Rmad,-18.9623,48.4525,"CB, AG, KR, AA, FR, Vero",59,2/1/19,NA,NA,Rousettus madagascariensis,no,female,L,no,yes,mom,MIZ364,55,65.33,2,0,1,6,0,NA,5.305602772
1782,MIZ368,Maromizaha_Rmad,-18.9623,48.4525,"CB, AG, KR, AA, FR, Vero",59,2/1/19,NA,NA,Rousettus madagascariensis,no,male,A,no,no,NA,NA,65,73.15,25,0,0,1,0,NA,-2.627641013
1791,MIZ358,Maromizaha_Rmad,-18.9623,48.4525,"CB, AG, KR, AA, FR, Vero",59,2/1/19,NA,NA,Rousettus madagascariensis,no,female,L,no,no,NA,NA,60,67.76,11,0,9,9,0,NA,7.460996501
1794,MIZ349,Maromizaha_Rmad,-18.9623,48.4525,"CB, AG, KR, AA, FR, Vero",59,2/1/19,NA,NA,Rousettus madagascariensis,no,male,A,yes,no,NA,NA,65,52.03,3,0,0,1,0,NA,NA
1795,MIZ354,Maromizaha_Rmad,-18.9623,48.4525,"CB, AG, KR, AA, FR, Vero",59,2/1/19,NA,NA,Rousettus madagascariensis,no,male,A,no,no,NA,NA,75,74.22,31,1,0,5,0,NA,5.570819862
1608,KEL278,Angavokely_Edup,-18.9327,47.7578,"CB, AA, FR, AG, KR",60,2/5/19,NA,NA,Eidolon dupreanum,no,male,A,no,no,NA,NA,320,128.48,5,NA,NA,NA,NA,NA,1.393823212
1624,KEL277,Angavokely_Edup,-18.9327,47.7578,"CB, AA, FR, AG, KR",60,2/5/19,NA,NA,Eidolon dupreanum,no,male,A,no,no,NA,NA,355,125.2,5,0,5,4,NA,NA,45.96189996
1629,KEL283,Angavokely_Edup,-18.9327,47.7578,"CB, AA, FR, AG, KR",60,2/5/19,NA,NA,Eidolon dupreanum,no,male,A,no,no,NA,NA,335,127.47,6,NA,5,2,NA,NA,19.34480499
1630,KEL279,Angavokely_Edup,-18.9327,47.7578,"CB, AA, FR, AG, KR",60,2/5/19,NA,NA,Eidolon dupreanum,no,male,A,no,no,NA,NA,360,135.46,1,NA,NA,1,NA,NA,20.88769555
1631,KEL284,Angavokely_Edup,-18.9327,47.7578,"CB, AA, FR, AG, KR",60,2/5/19,NA,NA,Eidolon dupreanum,no,female,NL,no,no,NA,NA,240,129.11,5,NA,unknown,116,NA,NA,-70.78459337
857,KEL281,Angavokely_Edup,-18.9327,47.7578,"CB, AA, FR, AG, KR",60,2/5/19,NA,NA,Eidolon dupreanum,no,male,J,yes,NA,NA,NA,200,111.07,NA,NA,NA,1,NA,NA,NA
9.56E+14,KEL285,Angavokely_Edup,-18.9327,47.7578,"CB, AA, FR, AG, KR",60,2/5/19,NA,NA,Eidolon dupreanum,yes,male,A,no,no,NA,NA,210,132.13,2,NA,NA,NA,NA,NA,-119.305077
9.56E+14,KEL286,Angavokely_Edup,-18.9327,47.7578,"CB, AA, FR, AG, KR",60,2/5/19,NA,NA,Eidolon dupreanum,yes,female,J,yes,no,NA,NA,195,117.12,2,NA,NA,1,NA,NA,NA
9.56E+14,KEL280,Angavokely_Edup,-18.9327,47.7578,"CB, AA, FR, AG, KR",60,2/5/19,NA,NA,Eidolon dupreanum,yes,male,A,no,NA,NA,NA,350,128.13,3,NA,3,1,NA,NA,32.41691266
964_1609,KEL282,Angavokely_Edup,-18.9327,47.7578,"CB, AA, FR, AG, KR",60,2/5/19,NA,NA,Eidolon dupreanum,yes,male,A,no,no,NA,NA,335,130.23,5,NA,NA,NA,NA,NA,11.27091092
1024,KEL293,Angavokely_Edup,-18.9327,47.7578,"CB, AA, FR, AG, KR",60,2/6/19,NA,NA,Eidolon dupreanum,yes,male,A,no,no,NA,NA,371,127.83,NA,NA,NA,NA,NA,NA,54.29344834
1607,KEL299,Angavokely_Edup,-18.9327,47.7578,"CB, AA, FR, AG, KR",60,2/6/19,NA,NA,Eidolon dupreanum,yes,male,A,no,no,NA,NA,265,119.89,NA,NA,NA,NA,NA,NA,-28.64367823
1612,KEL297,Angavokely_Edup,-18.9327,47.7578,"CB, AA, FR, AG, KR",60,2/6/19,NA,NA,Eidolon dupreanum,NA,male,A,no,no,NA,NA,340,136.07,1,NA,2,NA,NA,NA,-0.9135381
1625,KEL287,Angavokely_Edup,-18.9327,47.7578,"CB, AA, FR, AG, KR",60,2/6/19,NA,NA,Eidolon dupreanum,no,male,A,no,no,NA,NA,350,126.07,1,NA,2,1,NA,NA,38.42835022
1626,KEL295,Angavokely_Edup,-18.9327,47.7578,"CB, AA, FR, AG, KR",60,2/6/19,NA,NA,Eidolon dupreanum,no,male,A,no,no,NA,NA,340,130.36,2,NA,5,3,NA,NA,15.88985761
1627,KEL289,Angavokely_Edup,-18.9327,47.7578,"CB, AA, FR, AG, KR",60,2/6/19,NA,NA,Eidolon dupreanum,no,female,NL,no,no,NA,NA,290,124.08,2,NA,NA,11,NA,NA,-0.624912769
1636,KEL291,Angavokely_Edup,-18.9327,47.7578,"CB, AA, FR, AG, KR",60,2/6/19,NA,NA,Eidolon dupreanum,no,female,NL,no,no,NA,NA,320,128,NA,NA,NA,2,NA,NA,13.71147771
1644,KEL296,Angavokely_Edup,-18.9327,47.7578,"CB, AA, FR, AG, KR",60,2/6/19,NA,NA,Eidolon dupreanum,no,female,NL,no,no,NA,NA,350,128.59,2,NA,NA,10,NA,NA,41.324998
1645,KEL298,Angavokely_Edup,-18.9327,47.7578,"CB, AA, FR, AG, KR",60,2/6/19,NA,NA,Eidolon dupreanum,no,male,A,no,no,NA,NA,330,123.53,1,NA,3,3,NA,NA,25.81630758
1650,KEL290,Angavokely_Edup,-18.9327,47.7578,"CB, AA, FR, AG, KR",60,2/6/19,NA,NA,Eidolon dupreanum,no,male,A,no,NA,NA,NA,345,126.95,1,NA,1,2,NA,NA,30.8624926
1652,KEL292,Angavokely_Edup,-18.9327,47.7578,"CB, AA, FR, AG, KR",60,2/6/19,NA,NA,Eidolon dupreanum,no,female,NL,no,no,NA,NA,270,124.28,NA,NA,NA,NA,NA,NA,-21.41595409
761,KEL288,Angavokely_Edup,-18.9327,47.7578,"CB, AA, FR, AG, KR",60,2/6/19,NA,NA,Eidolon dupreanum,yes,male,A,no,no,NA,NA,350,129.55,3,NA,NA,NA,NA,NA,28.26300181
9.56E+14,KEL294,Angavokely_Edup,-18.9327,47.7578,"CB, AA, FR, AG, KR",60,2/6/19,NA,NA,Eidolon dupreanum,yes,male,A,no,no,NA,NA,331,131.14,NA,NA,NA,NA,NA,NA,4.602110712
,MIZ380,Maromizaha_Rmad,-18.9623,48.4525,"KR, AG, AA, FR",62,2/23/19,NA,NA,Rousettus madagascariensis,no,female,NL,no,no,NA,NA,60,71.7,6,NA,NA,3,NA,NA,2.734421926
,MIZ381,Maromizaha_Rmad,-18.9623,48.4525,"KR, AG, AA, FR",62,2/23/19,NA,NA,Rousettus madagascariensis,no,female,NL,no,no,NA,NA,60,70.8,8,NA,NA,3,NA,NA,3.826403771
1604_2,MIZ378,Maromizaha_Rmad,-18.9623,48.4525,"KR, AG, AA, FR",62,2/23/19,NA,NA,Rousettus madagascariensis,no,female,J,no,no,NA,NA,50,69,8,NA,NA,11,NA,NA,NA
1610_2,MIZ375,Maromizaha_Rmad,-18.9623,48.4525,"KR, AG, AA, FR",62,2/23/19,NA,NA,Rousettus madagascariensis,no,male,J,no,no,NA,NA,60,73.9,4,NA,NA,8,NA,NA,NA
1614_2,MIZ372,Maromizaha_Rmad,-18.9623,48.4525,"KR, AG, AA, FR",62,2/23/19,NA,NA,Rousettus madagascariensis,no,female,J,yes,no,NA,NA,30,58.2,8,NA,NA,15,NA,NA,NA
1642_1,MIZ377,Maromizaha_Rmad,-18.9623,48.4525,"KR, AG, AA, FR",62,2/23/19,NA,NA,Rousettus madagascariensis,no,male,J,no,no,NA,NA,75,71.2,33,NA,NA,10,NA,NA,NA
1648_1,MIZ374,Maromizaha_Rmad,-18.9623,48.4525,"KR, AG, AA, FR",62,2/23/19,NA,NA,Rousettus madagascariensis,no,male,J,yes,no,NA,NA,25,59.7,10,NA,NA,15,NA,NA,NA
1666_1,MIZ379,Maromizaha_Rmad,-18.9623,48.4525,"KR, AG, AA, FR",62,2/23/19,NA,NA,Rousettus madagascariensis,no,female,J,no,no,NA,NA,30,58.3,6,NA,NA,7,NA,NA,NA
1684,MIZ376,Maromizaha_Rmad,-18.9623,48.4525,"KR, AG, AA, FR",62,2/23/19,NA,NA,Rousettus madagascariensis,no,male,J,no,no,NA,NA,65,69.4,18,NA,NA,5,NA,NA,NA
1691,MIZ373,Maromizaha_Rmad,-18.9623,48.4525,"KR, AG, AA, FR",62,2/23/19,NA,NA,Rousettus madagascariensis,no,female,J,yes,no,NA,NA,20,56.1,12,NA,NA,4,NA,NA,NA
,MIZ392,Maromizaha_Rmad,-18.9623,48.4525,"KR, AG, AA, FR",62,2/24/19,NA,NA,Rousettus madagascariensis,no,female,J,yes,no,NA,NA,40,68.6,8,NA,NA,3,NA,NA,NA
,MIZ395,Maromizaha_Rmad,-18.9623,48.4525,"KR, AG, AA, FR",62,2/24/19,NA,NA,Rousettus madagascariensis,no,male,J,yes,no,NA,NA,30,59,7,1,NA,5,NA,NA,NA
,MIZ399,Maromizaha_Rmad,-18.9623,48.4525,"KR, AG, AA, FR",62,2/24/19,NA,NA,Rousettus madagascariensis,no,female,J,yes,NA,NA,NA,30,55.7,9,NA,NA,2,NA,NA,NA
,MIZ400,Maromizaha_Rmad,-18.9623,48.4525,"KR, AG, AA, FR",62,2/24/19,NA,NA,Rousettus madagascariensis,no,female,NL,no,yes,mom,MIZ402,50,69,19,2,NA,8,NA,NA,-4.011432746
,MIZ401,Maromizaha_Rmad,-18.9623,48.4525,"KR, AG, AA, FR",62,2/24/19,NA,NA,Rousettus madagascariensis,no,male,J,yes,no,NA,NA,30,56,11,NA,NA,14,1,NA,NA
,MIZ402,Maromizaha_Rmad,-18.9623,48.4525,"KR, AG, AA, FR",62,2/24/19,NA,NA,Rousettus madagascariensis,no,male,J,yes,yes,pup,MIZ400,25,38.2,4,NA,NA,5,NA,NA,NA
,MIZ386,Maromizaha_Rmad,-18.9623,48.4525,"KR, AG, AA, FR",62,2/24/19,NA,NA,Rousettus madagascariensis,no,female,J,yes,no,NA,NA,35,59.6,14,NA,NA,7,NA,NA,NA
,MIZ382,Maromizaha_Rmad,-18.9623,48.4525,"KR, AG, AA, FR",62,2/24/19,NA,NA,Rousettus madagascariensis,no,female,J,yes,no,NA,NA,30,61.1,5,NA,NA,NA,NA,NA,NA
,MIZ383,Maromizaha_Rmad,-18.9623,48.4525,"KR, AG, AA, FR",62,2/24/19,NA,NA,Rousettus madagascariensis,no,female,J,yes,no,NA,NA,30,60.5,6,NA,NA,7,NA,NA,NA
,MIZ384,Maromizaha_Rmad,-18.9623,48.4525,"KR, AG, AA, FR",62,2/24/19,NA,NA,Rousettus madagascariensis,no,female,NL,no,no,NA,NA,50,68.9,3,1,6,18,NA,NA,-3.892170239
,MIZ385,Maromizaha_Rmad,-18.9623,48.4525,"KR, AG, AA, FR",62,2/24/19,NA,NA,Rousettus madagascariensis,no,female,NL,no,no,NA,NA,68,71.9,29,NA,8,24,NA,NA,10.49077885
,MIZ389,Maromizaha_Rmad,-18.9623,48.4525,"KR, AG, AA, FR",62,2/24/19,NA,NA,Rousettus madagascariensis,no,female,J,yes,no,NA,NA,30,60.5,10,NA,NA,5,NA,NA,NA
,MIZ390,Maromizaha_Rmad,-18.9623,48.4525,"KR, AG, AA, FR",62,2/24/19,NA,NA,Rousettus madagascariensis,no,female,J,yes,no,NA,NA,25,61,4,NA,NA,1,NA,NA,NA
,MIZ391,Maromizaha_Rmad,-18.9623,48.4525,"KR, AG, AA, FR",62,2/24/19,NA,NA,Rousettus madagascariensis,no,female,J,yes,no,NA,NA,20,58,11,NA,NA,3,NA,NA,NA
,MIZ393,Maromizaha_Rmad,-18.9623,48.4525,"KR, AG, AA, FR",62,2/24/19,NA,NA,Rousettus madagascariensis,no,male,A,no,no,NA,NA,95,73,15,NA,NA,7,NA,NA,27.62321576
,MIZ394,Maromizaha_Rmad,-18.9623,48.4525,"KR, AG, AA, FR",62,2/24/19,NA,NA,Rousettus madagascariensis,no,female,J,yes,no,NA,NA,25,76.6,13,NA,NA,2,NA,NA,NA
,MIZ396,Maromizaha_Rmad,-18.9623,48.4525,"KR, AG, AA, FR",62,2/24/19,NA,NA,Rousettus madagascariensis,no,male,A,no,no,NA,NA,70,74,8,NA,NA,21,NA,NA,0.94296079
,MIZ397,Maromizaha_Rmad,-18.9623,48.4525,"KR, AG, AA, FR",62,2/24/19,NA,NA,Rousettus madagascariensis,no,male,A,no,NA,NA,NA,75,74.9,16,NA,NA,2,NA,NA,4.414909397
,MIZ398,Maromizaha_Rmad,-18.9623,48.4525,"KR, AG, AA, FR",62,2/24/19,NA,NA,Rousettus madagascariensis,no,male,A,no,no,NA,NA,75,77.1,20,NA,1,3,NA,NA,0.616788301
1736,MIZ387,Maromizaha_Rmad,-18.9623,48.4525,"KR, AG, AA, FR",62,2/24/19,NA,NA,Rousettus madagascariensis,yes,female,NL,no,no,NA,NA,55,72.2,19,1,21,20,NA,NA,-2.875352194
,KEL270B,Angavokely_Edup,-18.9327,47.7578,"KR, AG, AA, FR, CR",63,3/14/19,NA,NA,Eidolon dupreanum,no,female,NL,no,no,NA,NA,260,123.3,0,NA,NA,NA,NA,NA,-27.54822949
1002,KEL281B,Angavokely_Edup,-18.9327,47.7578,"KR, AG, AA, FR, HR",63,3/14/19,NA,NA,Eidolon dupreanum,yes,female,NL,no,no,NA,NA,290,126.8,1,NA,NA,1,NA,NA,-11.45798014
1011,KEL282B,Angavokely_Edup,-18.9327,47.7578,"KR, AG, AA, FR, HR",63,3/14/19,NA,NA,Eidolon dupreanum,no,female,NL,no,no,NA,NA,295,118.1,NA,NA,NA,2,NA,NA,27.62038064
1014,KEL280B,Angavokely_Edup,-18.9327,47.7578,"KR, AG, AA, FR, HR",63,3/14/19,NA,NA,Eidolon dupreanum,no,female,NL,no,no,NA,NA,275,126.4,2,NA,NA,1,NA,NA,-24.85475858
323,KEL269B,Angavokely_Edup,-18.9327,47.7578,"KR, AG, AA, FR, CR",63,3/14/19,NA,NA,Eidolon dupreanum,no,female,NL,no,no,NA,NA,325,131.9,1,NA,NA,2,NA,NA,2.796901025
388,KEL275B,Angavokely_Edup,-18.9327,47.7578,"KR, AG, AA, FR, HR",63,3/14/19,NA,NA,Eidolon dupreanum,no,female,NL,no,no,NA,NA,210,132.1,1,NA,NA,NA,NA,NA,-113.0280701
389,KEL276B,Angavokely_Edup,-18.9327,47.7578,"KR, AG, AA, FR, HR",63,3/14/19,NA,NA,Eidolon dupreanum,no,female,NL,no,no,NA,NA,300,127,1,NA,1,13,NA,NA,-2.260896836
390,KEL277B,Angavokely_Edup,-18.9327,47.7578,"KR, AG, AA, FR, HR",63,3/14/19,NA,NA,Eidolon dupreanum,yes,male,A,no,no,NA,NA,305,123.5,NA,NA,13,2,NA,NA,0.903405587
391,KEL279B,Angavokely_Edup,-18.9327,47.7578,"KR, AG, AA, FR, HR",63,3/14/19,NA,NA,Eidolon dupreanum,no,female,NL,no,no,NA,NA,305,127.3,NA,NA,NA,2,NA,NA,1.533096943
392,KEL271B,Angavokely_Edup,-18.9327,47.7578,"KR, AG, AA, FR, CR",63,3/14/19,NA,NA,Eidolon dupreanum,no,female,NL,no,no,NA,NA,290,124.6,1,NA,NA,3,NA,NA,-2.683441967
393,KEL272B,Angavokely_Edup,-18.9327,47.7578,"KR, AG, AA, FR, CR",63,3/14/19,NA,NA,Eidolon dupreanum,no,female,NL,no,no,NA,NA,310,130.1,NA,NA,NA,4,NA,NA,-4.817098919
394,KEL274B,Angavokely_Edup,-18.9327,47.7578,"KR, AG, AA, FR, CR",63,3/14/19,NA,NA,Eidolon dupreanum,no,female,NL,no,no,NA,NA,330,127.8,NA,NA,NA,3,NA,NA,24.51874031
399,KEL278B,Angavokely_Edup,-18.9327,47.7578,"KR, AG, AA, FR, HR",63,3/14/19,NA,NA,Eidolon dupreanum,no,female,NL,no,no,NA,NA,320,128,NA,NA,NA,8,NA,NA,13.71147771
722,KEL267B,Angavokely_Edup,-18.9327,47.7578,"KR, AG, AA, FR, CR",63,3/14/19,NA,NA,Eidolon dupreanum,yes,female,NL,no,no,NA,NA,320,131.3,NA,NA,NA,2,NA,NA,0.266654058
9.56E+14,KEL283B,Angavokely_Edup,-18.9327,47.7578,"KR, AG, AA, FR, HR",63,3/14/19,NA,NA,Eidolon dupreanum,yes,female,NL,no,no,NA,NA,295,131.2,NA,NA,NA,1,NA,NA,-24.32247354
9.56E+14,KEL266B,Angavokely_Edup,-18.9327,47.7578,"KR, AG, AA, FR, CR",63,3/14/19,NA,NA,Eidolon dupreanum,yes,male,A,no,no,NA,NA,330,129.1,1,NA,NA,1,NA,NA,9.580268781
9.56E+14,KEL273B,Angavokely_Edup,-18.9327,47.7578,"KR, AG, AA, FR, CR",63,3/14/19,NA,NA,Eidolon dupreanum,yes,male,A,no,no,NA,NA,350,128.8,NA,NA,NA,5,NA,NA,30.45799031
981,KEL268B,Angavokely_Edup,-18.9327,47.7578,"KR, AG, AA, FR, CR",63,3/14/19,NA,NA,Eidolon dupreanum,yes,male,A,no,no,NA,NA,300,127.5,1,NA,NA,1,NA,NA,-15.74278778
1004,KEL298B,Angavokely_Edup,-18.9327,47.7578,"KR, AG, AA, FR, CR",63,3/15/19,NA,NA,Eidolon dupreanum,no,female,NL,no,no,NA,NA,330,132,NA,NA,NA,2,NA,NA,7.384522889
1005,KEL297B,Angavokely_Edup,-18.9327,47.7578,"KR, AG, AA, FR, CR",63,3/15/19,NA,NA,Eidolon dupreanum,no,female,NL,no,no,NA,NA,300,128.5,NA,NA,NA,6,NA,NA,-8.310474956
1006,KEL295B,Angavokely_Edup,-18.9327,47.7578,"KR, AG, AA, FR, CR",63,3/15/19,NA,NA,Eidolon dupreanum,no,female,NL,no,no,NA,NA,330,103.2,NA,NA,1,2,NA,NA,117.0494054
1007,KEL286B,Angavokely_Edup,-18.9327,47.7578,"KR, AG, AA, FR, CR",63,3/15/19,NA,NA,Eidolon dupreanum,no,female,NL,no,no,NA,NA,115,133.7,NA,NA,NA,NA,NA,NA,-214.658744
1008,KEL285B,Angavokely_Edup,-18.9327,47.7578,"KR, AG, AA, FR, CR",63,3/15/19,NA,NA,Eidolon dupreanum,no,female,NL,no,no,NA,NA,95,129.4,NA,NA,1,46,NA,NA,-216.9636382
1009,KEL289B,Angavokely_Edup,-18.9327,47.7578,"KR, AG, AA, FR, CR",63,3/15/19,NA,NA,Eidolon dupreanum,no,female,NL,no,no,NA,NA,340,125.1,1,NA,1,16,NA,NA,45.33162332
1012,KEL302B,Angavokely_Edup,-18.9327,47.7578,"KR, AG, AA, FR, CR",63,3/15/19,NA,NA,Eidolon dupreanum,no,female,NL,no,no,NA,NA,270,131.8,NA,NA,NA,1,NA,NA,-51.79093579
1101,KEL303B,Angavokely_Edup,-18.9327,47.7578,"KR, AG, AA, FR, CR",63,3/15/19,NA,NA,Eidolon dupreanum,no,female,NL,no,no,NA,NA,310,132.5,NA,NA,NA,1,NA,NA,-14.6805903
1201,KEL290B,Angavokely_Edup,-18.9327,47.7578,"KR, AG, AA, FR, CR",63,3/15/19,NA,NA,Eidolon dupreanum,no,female,NL,no,no,NA,NA,290,130.2,1,NA,NA,3,NA,NA,-25.22560008
